threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.551,1267,15,0.0287891,B,A,B,True,False,False,-17.0755,-17.0163,0.0592148,0.233699,-0.0831205,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.93321256886702, ""B"": -17.016333070816472, ""C"": -18.450643815100193, ""D"": -20.563007783610374}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.552,1278,15,0.0281578,B,B,B,True,True,True,-15.8089,-16.3739,-0.564993,0.63258,0.236417,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.61034590471536, ""B"": -16.37392864661524, ""C"": -21.03252029127907, ""D"": -16.760653567966074}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.552,1267,15,0.0290201,B,B,B,True,True,True,-17.0755,-17.4721,-0.396592,0.233699,0.0134948,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.48563434719108, ""B"": -17.4721395742381, ""C"": -18.63682971149683, ""D"": -20.761939220596105}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.553,1278,15,0.0291886,B,B,B,True,True,True,-15.8089,-16.0086,-0.199644,0.63258,0.354366,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.3629457578063, ""B"": -16.008579522400396, ""C"": -20.91367665096186, ""D"": -16.460361641831696}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.553,1267,15,0.0287444,B,A,B,True,False,False,-17.0755,-17.3205,-0.24499,0.233699,-0.565838,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.75469981855713, ""B"": -17.32053737656679, ""C"": -18.523410564288497, ""D"": -20.663021251559258}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.554,1278,15,0.0289447,B,B,B,True,True,True,-15.8089,-16.1344,-0.325419,0.63258,0.228717,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.3630724218674, ""B"": -16.13435510243289, ""C"": -20.732191430492094, ""D"": -16.644735548412427}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.554,1267,15,0.0294999,B,A,B,True,False,False,-17.0755,-17.1832,-0.10762,0.233699,-0.25367,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.9294984266744, ""B"": -17.183168090807158, ""C"": -18.478862185031176, ""D"": -20.38580766087398}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.555,1278,15,0.0282511,B,A,B,True,False,False,-15.8089,-16.3102,-0.501224,0.63258,-0.107563,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.20259693963453, ""B"": -16.310159932181705, ""C"": -20.441301226252108, ""D"": -16.55839128769003}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.555,1267,15,0.0285105,B,A,B,True,False,False,-17.0755,-17.3437,-0.268115,0.233699,-0.112446,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.23121671768604, ""B"": -17.34366239282099, ""C"": -18.41345869936049, ""D"": -20.355232664383948}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.556,1278,15,0.0277258,B,A,B,True,False,False,-15.8089,-16.1891,-0.380191,0.63258,-0.251094,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.938033027108759, ""B"": -16.189126984449103, ""C"": -20.47514250561653, ""D"": -16.329258379992098}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.556,1267,15,0.0285043,B,A,B,True,False,False,-17.0755,-17.1965,-0.120911,0.233699,-0.383449,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.813009618548676, ""B"": -17.196458437421825, ""C"": -18.23361281491816, ""D"": -20.59162754425779}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.557,1278,15,0.0287925,B,B,B,True,True,True,-15.8089,-15.4778,0.331112,0.63258,1.09403,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.70450116554275, ""B"": -15.477823857072508, ""C"": -21.07324482795957, ""D"": -16.571856445865706}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.557,1267,15,0.0287651,B,A,B,True,False,False,-17.0755,-17.1564,-0.0808285,0.233699,-0.231096,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.925280635943636, ""B"": -17.156376339917188, ""C"": -18.71101712435484, ""D"": -19.437915285583586}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.558,1278,15,0.0280691,B,A,B,True,False,False,-15.8089,-16.3526,-0.543648,0.63258,-0.246507,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.106076937634498, ""B"": -16.352583555068122, ""C"": -21.489587185176788, ""D"": -16.378092211671174}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.558,1267,15,0.0287818,B,A,B,True,False,False,-17.0755,-17.4554,-0.379877,0.233699,-0.240772,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.214652839233167, ""B"": -17.45542450180801, ""C"": -18.628694146871567, ""D"": -20.274687313707545}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.559,1278,15,0.0285077,B,A,B,True,False,False,-15.8089,-15.7647,0.0442134,0.63258,-0.0528965,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.71182608930394, ""B"": -15.764722579333466, ""C"": -20.012055112551025, ""D"": -16.268577316659503}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.559,1267,15,0.0276967,B,B,B,True,True,True,-17.0755,-16.9038,0.171714,0.233699,0.232718,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.136551863746718, ""B"": -16.90383395223762, ""C"": -18.24804177135229, ""D"": -20.741919399704784}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.56,1278,15,0.0299837,B,A,B,True,False,False,-15.8089,-15.6516,0.157293,0.63258,-0.0553855,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.59625797602348, ""B"": -15.651643470744602, ""C"": -19.9003951900595, ""D"": -16.038333280943334}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.56,1267,15,0.0291958,B,A,B,True,False,False,-17.0755,-16.7441,0.331415,0.233699,-0.440754,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.303379048476927, ""B"": -16.744132917941897, ""C"": -18.114642618224025, ""D"": -20.513667264953256}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.561,1278,15,0.0290589,B,A,B,True,False,False,-15.8089,-15.6473,0.161646,0.63258,-0.117906,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.529384278459474, ""B"": -15.64728986931732, ""C"": -19.835154942767986, ""D"": -16.088054879568517}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.561,1267,15,0.0283888,B,B,B,True,True,True,-17.0755,-16.9745,0.101038,0.233699,0.0799696,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.054479175596498, ""B"": -16.9745096048282, ""C"": -18.393509462475777, ""D"": -20.650662603788078}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.562,1278,15,0.0295611,B,B,B,True,True,True,-15.8089,-15.4679,0.341083,0.63258,0.0623698,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.53022244409658, ""B"": -15.467852626781678, ""C"": -19.710133734763076, ""D"": -16.212132591754198}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.562,1267,15,0.0294103,B,B,B,True,True,True,-17.0755,-16.8208,0.25479,0.233699,0.233396,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.054153982491698, ""B"": -16.820757789508207, ""C"": -18.051684983074665, ""D"": -20.22553371079266}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.563,1278,15,0.0278288,B,A,B,True,False,False,-15.8089,-15.5264,0.282561,0.63258,-0.357597,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.168777469312772, ""B"": -15.52637491733185, ""C"": -19.653054786031134, ""D"": -15.84439934254624}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.563,1267,15,0.0313034,B,A,B,True,False,False,-17.0755,-16.7314,0.344122,0.233699,-0.203924,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.527501925826073, ""B"": -16.73142574907979, ""C"": -17.885303124785423, ""D"": -20.70866472274065}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.564,1278,15,0.0276407,B,B,B,True,True,True,-15.8089,-14.7694,1.0395,0.63258,1.14103,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.910462763626128, ""B"": -14.769432036497165, ""C"": -20.144297025668493, ""D"": -16.18869787827134}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.564,1267,15,0.0288873,B,B,B,True,True,True,-17.0755,-16.7365,0.339031,0.233699,0.128797,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.865314177935943, ""B"": -16.736517193043255, ""C"": -18.412915870547295, ""D"": -19.428164516575634}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.565,1278,15,0.0279045,B,A,B,True,False,False,-15.8089,-15.7105,0.098482,0.63258,-0.389805,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.32064865436405, ""B"": -15.71045392905944, ""C"": -20.69992194099177, ""D"": -15.908001765026711}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.565,1267,15,0.0297847,B,A,B,True,False,False,-17.0755,-16.9933,0.0822008,0.233699,-0.112974,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.880372609593906, ""B"": -16.993347006835393, ""C"": -18.256602925248444, ""D"": -20.145639539696276}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.566,1278,15,0.0280265,B,B,B,True,True,True,-15.8089,-15.998,-0.189051,0.63258,0.0243871,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.022374148713425, ""B"": -15.997987004957395, ""C"": -20.49870251091488, ""D"": -16.31106506555807}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.566,1267,15,0.031818,B,A,B,True,False,False,-17.0755,-17.3259,-0.250351,0.233699,-0.426091,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.899807689129375, ""B"": -17.325899032395682, ""C"": -18.355788646265864, ""D"": -20.8271758351475}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.567,1278,15,0.0287962,B,A,B,True,False,False,-15.8089,-16.0869,-0.27798,0.63258,-0.162561,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.9243557699956, ""B"": -16.086916351283435, ""C"": -20.276124478172278, ""D"": -16.4255312733585}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.567,1267,15,0.0301489,B,B,B,True,True,True,-17.0755,-17.2306,-0.155083,0.233699,0.0826957,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.313326280680485, ""B"": -17.23063057778927, ""C"": -18.4708140976727, ""D"": -20.6744980905205}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.568,1278,15,0.0286289,B,B,B,True,True,True,-15.8089,-15.8938,-0.0848784,0.63258,0.133637,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.027451789705083, ""B"": -15.89381441756268, ""C"": -20.136866027110955, ""D"": -16.508030833210796}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.568,1267,15,0.0283597,B,B,B,True,True,True,-17.0755,-17.3251,-0.249526,0.233699,0.0954088,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.420483111403883, ""B"": -17.325074304062582, ""C"": -18.31803041510284, ""D"": -20.46269268821925}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.569,1278,15,0.0294571,B,A,B,True,False,False,-15.8089,-15.9061,-0.0971851,0.63258,-0.274253,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.63186809211038, ""B"": -15.90612107803463, ""C"": -19.96924661277444, ""D"": -16.284382916637696}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.569,1267,15,0.0283185,B,A,B,True,False,False,-17.0755,-17.1701,-0.0945633,0.233699,-0.107456,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.06265553389676, ""B"": -17.17011114707566, ""C"": -18.16730833053589, ""D"": -20.856754281558096}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.57,1278,15,0.0286637,B,B,B,True,True,True,-15.8089,-15.075,0.73393,0.63258,1.29096,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.365970590617508, ""B"": -15.07500639668433, ""C"": -20.58140096309944, ""D"": -16.484895531320944}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.57,1267,15,0.0284342,B,B,B,True,True,True,-17.0755,-17.141,-0.0654772,0.233699,0.00342278,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.14444783795625, ""B"": -17.14102505822666, ""C"": -18.560827750712633, ""D"": -19.57652822509408}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.571,1278,15,0.0284613,B,A,B,True,False,False,-15.8089,-16.0933,-0.284405,0.63258,-0.25485,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.838490966940299, ""B"": -16.093341163097648, ""C"": -21.086864659067942, ""D"": -16.28689988621045}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.571,1267,15,0.0279865,B,A,B,True,False,False,-17.0755,-17.4868,-0.411251,0.233699,-0.175315,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.31148345489055, ""B"": -17.486798488956993, ""C"": -18.519212688319385, ""D"": -20.41892334399745}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.572,1278,15,0.0276805,B,B,B,True,True,True,-15.8089,-15.8059,0.00299703,0.63258,0.0800214,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.885960371233523, ""B"": -15.805938952311408, ""C"": -20.180710241293127, ""D"": -16.210615602438338}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.572,1267,15,0.0277873,B,A,B,True,False,False,-17.0755,-17.1481,-0.0725409,0.233699,-0.700952,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.447136191825848, ""B"": -17.148088683228707, ""C"": -18.502994935959578, ""D"": -20.714030583854765}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.573,1278,15,0.0272496,B,B,B,True,True,True,-15.8089,-15.6325,0.176443,0.63258,0.127372,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.759865880478173, ""B"": -15.632493476616219, ""C"": -19.93592181646818, ""D"": -16.246391159831546}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.573,1267,15,0.027741,B,A,B,True,False,False,-17.0755,-17.1408,-0.065274,0.233699,-0.597442,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.54337940365076, ""B"": -17.140821847860934, ""C"": -18.274169381707907, ""D"": -20.320474714040756}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.574,1278,15,0.0270803,B,A,B,True,False,False,-15.8089,-15.6916,0.117375,0.63258,-0.283239,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.408321519382298, ""B"": -15.691560713079525, ""C"": -19.879707541665994, ""D"": -16.009225166169927}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.574,1267,15,0.0280977,B,A,B,True,False,False,-17.0755,-17.1935,-0.117979,0.233699,-1.02126,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.172267493908294, ""B"": -17.193526923278114, ""C"": -18.182324092835188, ""D"": -20.963063282892108}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.575,1278,15,0.0275622,B,B,B,True,True,True,-15.8089,-14.8968,0.912097,0.63258,1.34414,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.240974594606087, ""B"": -14.896839113120222, ""C"": -20.5855494246498, ""D"": -16.38094833458308}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.575,1267,15,0.0277111,B,A,B,True,False,False,-17.0755,-17.1135,-0.0379988,0.233699,-0.602162,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.511385100893676, ""B"": -17.113546628082986, ""C"": -18.636521719396114, ""D"": -19.55077455379069}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.576,1278,15,0.0278299,B,A,B,True,False,False,-15.8089,-15.8874,-0.0784321,0.63258,-0.256911,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.630457581253722, ""B"": -15.887368099269224, ""C"": -21.129745294791064, ""D"": -16.104718959657475}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.576,1267,15,0.0283782,B,A,B,True,False,False,-17.0755,-17.3053,-0.229759,0.233699,-0.93441,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.370896450302098, ""B"": -17.305306840571575, ""C"": -18.409543766640127, ""D"": -20.313561984105036}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.577,1278,15,0.0278346,B,B,B,True,True,True,-15.8089,-15.7466,0.0623477,0.63258,0.0657301,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.812318331329152, ""B"": -15.746588268957566, ""C"": -19.928558211046038, ""D"": -16.42328342376277}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.577,1267,15,0.0304828,B,A,B,True,False,False,-17.0755,-17.209,-0.133486,0.233699,-0.170347,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.038686150393914, ""B"": -17.209033560633543, ""C"": -18.389377726241946, ""D"": -20.359363968484104}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.578,1278,15,0.0282319,B,A,B,True,False,False,-15.8089,-15.7473,0.0615992,0.63258,-0.281377,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.465959841851145, ""B"": -15.747336797212483, ""C"": -19.874349070436438, ""D"": -16.184182806289755}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.578,1267,15,0.0279634,B,A,B,True,False,False,-17.0755,-17.0452,0.0303479,0.233699,-0.454215,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.590985450078733, ""B"": -17.04519996716408, ""C"": -18.068739265203476, ""D"": -20.760608609300107}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.579,1278,15,0.0292634,B,B,B,True,True,True,-15.8089,-14.8257,0.983216,0.63258,1.27174,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.09746528789401, ""B"": -14.825720445835032, ""C"": -20.265561254687782, ""D"": -16.44828096742276}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.579,1267,15,0.043407,B,A,B,True,False,False,-17.0755,-17.089,-0.0134207,0.233699,-0.124823,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.9641454576049, ""B"": -17.08896851618192, ""C"": -18.665046863257885, ""D"": -19.58146287407726}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.58,1278,15,0.028227,B,A,B,True,False,False,-15.8089,-15.9235,-0.114591,0.63258,-0.381346,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.542180765653029, ""B"": -15.923526856990065, ""C"": -20.854733273226884, ""D"": -16.117220843443647}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.58,1267,15,0.0282627,B,A,B,True,False,False,-17.0755,-17.281,-0.205418,0.233699,-0.300738,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.98022798076272, ""B"": -17.280965735088103, ""C"": -18.471826137043536, ""D"": -20.329632623353973}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.581,1278,15,0.028425,B,A,B,True,False,False,-15.8089,-15.5901,0.218802,0.63258,-0.180979,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.409154316876084, ""B"": -15.590133781603072, ""C"": -19.643726759743004, ""D"": -16.139194603427313}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.581,1267,15,0.028042,B,A,B,True,False,False,-17.0755,-17.0801,-0.00450844,0.233699,-0.376538,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.703518600785173, ""B"": -17.080056270526256, ""C"": -17.94125640578568, ""D"": -20.407534052152187}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.582,1278,15,0.0283075,B,B,B,True,True,True,-15.8089,-14.6992,1.10978,0.63258,1.57695,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.276109165744856, ""B"": -14.699158265371807, ""C"": -20.38228505103325, ""D"": -16.50520289002452}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.582,1267,15,0.0337171,B,A,B,True,False,False,-17.0755,-17.1035,-0.0279361,0.233699,-0.0133484,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.090135483595077, ""B"": -17.10348387841077, ""C"": -18.536500999704003, ""D"": -19.49045440554619}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.583,1278,15,0.0285441,B,A,B,True,False,False,-15.8089,-15.7105,0.0984464,0.63258,-0.141006,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.569483821978793, ""B"": -15.710489621647866, ""C"": -20.69965725314978, ""D"": -16.252550385019276}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.583,1267,15,0.0287916,B,A,B,True,False,False,-17.0755,-17.3574,-0.281828,0.233699,-0.293461,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.06391495198477, ""B"": -17.35737626642731, ""C"": -18.357173745520413, ""D"": -20.131312979385257}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.584,1278,15,0.0310366,B,B,B,True,True,True,-15.8089,-14.816,0.992956,0.63258,0.977906,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.793885567225516, ""B"": -14.815979790349957, ""C"": -20.13346340822318, ""D"": -16.175807077554055}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.584,1267,15,0.029415,B,A,B,True,False,False,-17.0755,-16.9658,0.109713,0.233699,-0.283448,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.682387034757994, ""B"": -16.965834681672277, ""C"": -18.30747933126986, ""D"": -19.664516378659755}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
