threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.466,1266,16,0.0307429,B,B,B,True,True,True,-15.1276,-15.7348,-0.60717,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.10980156296864, ""B"": -15.734801562968642, ""C"": -19.002998998392286, ""D"": -23.096738530381117}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.466,1267,16,0.0302549,B,A,B,True,False,False,-17.0755,-17.1967,-0.121143,0.233699,-0.107857,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.088833952555433, ""B"": -17.196691183562507, ""C"": -18.650307923555374, ""D"": -19.640366497915238}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.467,1262,16,0.0295171,A,A,A,True,True,True,-12.3911,-14.2588,-1.86774,6.80929,5.78357,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.258804746277747, ""B"": -25.970359774073586, ""C"": -20.042370883980766, ""D"": -20.186977521840163}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.467,1264,16,0.0296316,A,A,A,True,True,True,-15.4029,-16.4622,-1.05929,4.77104,3.70146,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.462223429232836, ""B"": -21.04742876868022, ""C"": -20.163678568787873, ""D"": -23.782943607191555}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.467,1265,16,0.0296178,A,A,A,True,True,True,-16.6898,-18.0988,-1.40899,1.31968,1.64343,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.0988229411887, ""B"": -19.742251909978222, ""C"": -20.194503154394624, ""D"": -22.0760515332222}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.467,1257,16,0.0308946,A,A,A,True,True,True,-12.7524,-12.6096,0.142891,5.57247,5.99574,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.609552487265319, ""B"": -18.60528912767768, ""C"": -25.188688155729324, ""D"": -21.707125175744295}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.467,1258,16,0.0303626,A,A,A,True,True,True,-15.4685,-15.0409,0.427601,2.53602,3.1132,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.040932168718427, ""B"": -26.417394749820232, ""C"": -18.154129864647985, ""D"": -23.075110994279385}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.467,1265,16,0.0297738,A,A,A,True,True,True,-15.4863,-15.8799,-0.393579,2.33835,2.25094,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.879890263924608, ""B"": -19.944888707483187, ""C"": -29.476726071210578, ""D"": -18.130826141918078}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.467,1261,16,0.0332916,A,A,A,True,True,True,-13.9754,-14.0394,-0.0640439,2.42178,2.12503,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.039432624354959, ""B"": -16.16445821452453, ""C"": -17.540995473973453, ""D"": -18.043018121160003}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.467,1272,16,0.0292943,A,A,A,True,True,True,-13.7068,-15.3638,-1.65699,1.93063,0.799523,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.363766280774144, ""B"": -16.163288976807962, ""C"": -19.90342646247882, ""D"": -18.585780577333935}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.467,1269,16,0.0298453,A,A,A,True,True,True,-14.9388,-16.7106,-1.77177,1.38537,1.25719,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.71060186061368, ""B"": -17.967796658624138, ""C"": -19.97256233356893, ""D"": -21.739320478402078}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.467,1278,16,0.0298596,B,A,B,True,False,False,-15.8089,-15.9337,-0.12475,0.63258,-0.376754,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.556932313600555, ""B"": -15.933685953787062, ""C"": -20.930073784154956, ""D"": -16.132467536604963}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.467,1277,16,0.0294268,A,A,A,True,True,True,-14.712,-15.1495,-0.437516,1.81889,1.23989,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.14949249336496, ""B"": -16.389379903877852, ""C"": -18.243023082322907, ""D"": -23.215615248540416}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.467,1266,16,0.0289894,B,B,B,True,True,True,-15.1276,-16.3171,-1.18948,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.567106544040143, ""B"": -16.317106544040143, ""C"": -19.297528541945212, ""D"": -23.671555046894355}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.467,1267,16,0.0303445,B,A,B,True,False,False,-17.0755,-17.4068,-0.331248,0.233699,-0.349525,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.05727084580576, ""B"": -17.406796104100067, ""C"": -18.412056076340377, ""D"": -20.300961050670594}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
